OT,LAT,LON,DEPTH,MAG,MAGTYPE,GT
2015/11/14T02:12:21.43,60.4442,-141.164,17,4,mb,CH01
2015/12/19T04:16:18.90,60.0408,-141.5333,19,3.6,mb,CH01
2016/01/17T02:53:54.92,59.9452,-141.6073,23,3.9,mb,CH02
2016/05/29T10:52:55.06,60.2066,-140.3209,8,3,ml,CH01
2016/12/26T23:59:49.23,60.2036,-141.1031,14,4.1,Mwr,CH01
2017/08/10T09:38:1.95,60.4094,-140.5346,9,3.8,Mwr,CH01
1975/03/27T04:48:52.37,42.0589,-112.4992,10.1,4.4,mb,CH01
1975/03/28T02:31:5.52,42.101,-112.5622,9.4,6,mb,CH01
1975/03/29T13:01:19.85,42.0578,-112.508,11.4,4.6,mb,CH01
1975/03/30T07:32:12.90,42.0302,-112.6266,5.6,4.3,mb,CH03
1975/03/31T10:30:56.78,42.0242,-112.4874,4.9,4.3,mb,CH03
1975/04/07T13:42:34.23,42.0497,-112.5391,0.9,4.6,mb,CH01
1975/08/16T21:20:53.76,42.1011,-112.4595,8.2,3.6,ml,CH01
1975/09/12T18:26:6.95,42.0891,-112.45,6.9,4,ml,CH01
1975/09/22T10:42:36.39,42.0902,-112.467,7,4.2,mb,CH01
1975/11/17T08:21:11.15,41.9609,-112.5536,8.8,3,ml,CH01
1976/06/14T09:37:57.75,42.1284,-112.5013,8.7,3.6,ml,CH01
1976/06/15T02:08:10.76,41.8895,-112.4488,5.8,3.1,ml,CH01
1976/11/05T02:48:56.12,41.8095,-112.6757,9.2,4.1,ml,CH02
1978/07/29T14:04:3.69,41.8518,-112.1377,3,3.1,ml,CH01
1978/11/30T11:55:9.38,42.142,-112.5341,8.9,3.5,ml,CH01
1978/12/05T11:24:57.50,42.1141,-112.5148,7,3.7,ml,CH01
1978/12/05T11:56:27.80,42.1138,-112.5119,6.3,3,ml,CH01
2003/02/01T20:37:31.63,41.8208,-112.2166,7.9,3.2,ml,CH02
2004/10/21T12:38:8.91,42.1342,-112.0807,17.9,2.9,ml,CH02
2005/03/31T13:31:46.89,41.8881,-112.5502,15.8,2.7,ml,CH01
2006/05/20T16:51:46.04,41.7874,-112.738,7,2.9,ml,CH01
2006/06/27T08:18:7.99,41.9207,-112.5332,6.8,2.5,ml,CH01
2006/09/27T22:11:12.32,41.8844,-112.4135,9.5,2.9,ml,CH01
2008/05/25T18:39:18.27,41.8044,-112.21,11,2.6,ml,CH01
2008/10/07T01:17:21.79,41.8406,-112.6958,4.8,2.6,ml,CH01
2008/10/23T03:18:1.37,41.6791,-112.3819,8.5,2.7,ml,CH01
2009/06/03T21:47:1.68,41.8262,-112.2019,14.3,4,mb,CH01
2009/06/06T11:14:10.99,41.807,-112.2119,10.9,3,ml,CH01
2010/09/10T20:21:19.21,41.8003,-112.3736,13,2.5,ml,CH02
2013/05/29T00:41:42.07,41.8625,-112.3164,7.7,2.5,ml,CH01
2013/05/29T13:32:41.01,41.8626,-112.3149,8.7,3.1,ml,CH01
2014/01/01T04:19:54.36,42.2498,-112.5299,13,2.9,ml,CH01
2004/06/25T06:36:0.56,42.1034,-120.2812,14,2.8,ml,CH02
2004/06/27T03:24:41.31,42.0816,-120.2499,17,3.2,ml,CH02
2004/06/27T07:00:13.65,42.1135,-120.2863,15,2.8,mb,CH02
2004/07/05T05:42:8.70,42.1059,-120.3273,11,2.8,mb,CH02
2004/07/06T10:01:21.77,42.0869,-120.2547,16,2.8,ml,CH02
2004/07/13T14:54:33.73,42.0943,-120.2746,15,2.9,mb,CH02
2004/07/22T20:26:26.30,42.127,-120.2603,14,4.2,mb,CH01
2004/10/07T08:23:31.22,42.08,-120.2971,15,,nomag,CH01
2004/10/30T06:47:2.20,42.0955,-120.3539,14,3.3,ml,CH02
2004/11/16T18:21:27.35,42.0687,-120.3071,16,3.6,ml,CH02
2004/11/26T19:26:5.28,42.1145,-120.2573,16,,nomag,CH02
2004/11/27T10:09:2.33,42.1091,-120.2477,16,3.2,ml,CH02
2007/03/14T03:26:17.73,42.1146,-120.266,15,,nomag,CH01
2007/05/22T23:55:20.83,42.0865,-120.2627,15,,nomag,CH01
2007/05/30T21:32:50.49,42.1108,-120.2605,15,,nomag,CH01
2007/05/31T01:57:55.62,42.1111,-120.2638,15,,nomag,CH01
2007/05/31T02:00:51.94,42.1075,-120.2684,15,3.2,mb,CH01
2007/05/31T02:45:18.69,42.1136,-120.2655,14,,nomag,CH01
2007/05/31T04:57:21.06,42.1188,-120.2646,14,,nomag,CH01
2007/07/03T11:20:44.68,42.0647,-119.9413,16,,nomag,CH01
2007/07/03T15:09:40.65,42.0701,-119.9508,15,2.8,ml,CH01
2014/07/24T01:49:45.61,41.8241,-119.6515,15,2.8,ml,CH02
2014/07/24T02:40:47.49,41.8407,-119.6135,17,3.1,ml,CH02
2014/08/05T03:21:3.33,41.8242,-119.6169,13,2.7,ml,CH01
2014/08/06T03:31:20.83,41.8007,-119.6841,16,2.8,ml,CH02
2014/09/15T13:16:0.80,41.8408,-119.6507,13,2.8,ml,CH01
2014/10/01T13:24:24.74,41.8224,-119.6182,17,3.2,ml,CH01
2014/10/16T01:14:15.26,41.8194,-119.6549,19,3.1,ml,CH02
2014/11/02T11:58:20.96,41.8341,-119.6337,14,2.8,ml,CH02
2014/11/05T07:23:4.45,41.8576,-119.682,18,4.6,mb,CH01
2014/11/06T08:34:45.65,41.8622,-119.6621,14,4.4,mb,CH01
2014/11/06T12:54:16.54,41.8741,-119.6606,5,2.6,ml,CH03
2014/11/07T08:05:53.97,41.8277,-119.646,14,4.5,mb,CH01
2014/11/08T14:45:24.29,41.8284,-119.6669,13,2.9,ml,CH02
2014/11/09T15:22:43.48,41.8508,-119.6207,15,3.1,ml,CH03
2014/11/12T14:42:54.99,41.8208,-119.6669,17,4,mb,CH01
2014/11/12T15:17:50.82,41.8361,-119.6459,16,3.3,ml,CH02
2014/11/12T15:28:28.89,41.8413,-119.6476,16,2.7,ml,CH02
2014/11/12T15:40:47.95,41.8359,-119.6638,18,3.1,ml,CH02
2014/11/13T06:36:7.19,41.8504,-119.6583,18,4.8,mb,CH01
2014/11/23T21:59:39.97,41.8384,-119.6058,17,3.1,ml,CH02
2014/12/01T16:51:59.41,41.8406,-119.604,17,2.8,ml,CH02
2014/12/04T05:24:51.51,41.8181,-119.6389,14,,nomag,CH01
2014/12/10T14:07:28.78,41.8458,-119.6003,16,3.2,ml,CH02
2014/12/14T22:58:1.80,41.858,-119.6019,15,3.3,ml,CH01
2014/12/28T15:02:32.23,41.823,-119.5982,15,2.8,ml,CH01
2015/01/04T09:56:42.12,41.8411,-119.5799,13,3.9,mb,CH01
2015/01/05T06:23:0.47,41.8456,-119.6697,16,2.9,ml,CH02
2015/01/22T09:09:16.82,41.8453,-119.6759,18,4.6,mb,CH01
2015/01/29T11:03:19.23,41.8489,-119.6516,17,4.4,mb,CH01
2015/02/26T19:17:47.09,41.8809,-119.4859,11,4.2,mb,CH02
2015/07/16T01:52:10.46,41.8443,-119.5629,15,4.3,mb,CH01
2015/07/16T01:57:25.46,41.8701,-119.6159,14,3.9,mb,CH01
2015/07/27T01:05:33.43,41.8298,-119.6542,18,4.4,mb,CH01
2015/09/14T13:55:47.18,41.8509,-119.5739,15,4.6,mb,CH01
2015/09/27T02:43:59.87,41.8244,-119.5692,15,4.3,mb,CH01
2015/10/29T16:47:39.17,41.8487,-119.5675,14,4,mb,CH01
2015/11/19T01:40:1.66,41.8314,-119.5629,14,3.7,mb,CH01
2015/12/06T11:13:27.98,41.8514,-119.6222,18,4,mb,CH01
2015/12/24T20:30:36.65,41.8367,-119.5063,13,4.6,mb,CH01
2015/12/26T00:33:58.43,41.8169,-119.5953,15,2.8,ml,CH02
2016/01/03T15:35:23.57,41.8562,-119.5803,17,3.8,mb,CH02
2016/06/01T20:57:0.73,41.8441,-119.5783,17,2.7,mb,CH02
2010/03/02T19:37:35.13,36.7889,-89.3472,13,,nomag,CH01
2010/11/08T01:11:36.84,37.175,-89.834,15.1,,nomag,CH01
2011/09/21T14:06:49.83,36.5383,-89.581,7,,nomag,CH01
2011/12/29T15:06:31.35,36.5644,-89.6441,9,,nomag,CH00
2012/02/21T09:58:43.34,36.8657,-89.4188,12,4.3,mb,CH00
2012/02/21T17:05:47.77,36.8606,-89.4333,12,,nomag,CH01
2012/06/17T13:40:31.88,36.4146,-89.532,13,,nomag,CH00
2012/07/03T23:27:11.11,36.2866,-89.4543,12,,nomag,CH01
2012/09/03T12:12:33.08,36.4951,-89.5448,9,,nomag,CH00
2012/12/27T03:51:40.54,36.5641,-89.621,7,,nomag,CH01
2013/02/11T07:14:54.53,36.2866,-89.4756,11,,nomag,CH01
2013/04/03T03:20:33.82,36.4015,-89.6412,16,,nomag,CH01
2013/11/08T01:13:59.83,36.532,-89.6424,7,,nomag,CH01
2013/11/15T04:30:8.06,37.2657,-89.2688,6,,nomag,CH01
2014/01/27T00:35:53.66,37.0745,-88.9012,14.9,,nomag,CH01
2014/05/15T15:44:58.77,36.5568,-90.0112,11,,nomag,CH01
2014/09/01T04:19:13.83,36.3892,-89.519,11.3,,nomag,CH00
2015/01/01T03:12:33.52,36.4895,-89.5903,13.1,2.2,ml,CH00
2015/02/09T19:35:47.77,36.8565,-89.4438,12.9,,nomag,CH00
2015/02/28T23:08:44.50,36.534,-89.6369,16.5,,nomag,CH00
2015/04/12T05:43:29.60,36.6338,-89.6047,12.5,,nomag,CH00
2015/06/14T13:11:54.75,36.2669,-89.4511,11.9,,nomag,CH01
2015/07/15T03:57:1.80,37.109,-89.3651,18.3,,nomag,CH01
2015/09/02T01:46:33.76,36.4926,-89.5578,12.5,,nomag,CH00
2015/09/30T01:09:46.64,36.8587,-89.4411,11.3,,nomag,CH00
2015/11/08T23:46:56.30,36.6251,-89.5636,14.2,,nomag,CH00
2015/11/25T06:50:45.55,36.5348,-89.6037,10.6,,nomag,CH00
2015/11/25T07:08:53.34,36.5362,-89.6023,11.1,,nomag,CH00
2015/11/25T08:26:3.25,36.536,-89.6004,10.7,,nomag,CH00
2015/11/30T15:56:13.75,36.54,-89.5721,9.4,,nomag,CH00
2015/12/09T04:12:25.04,36.9422,-89.0586,14.5,,nomag,CH01
2015/12/11T13:17:16.22,36.5349,-89.604,10.4,,nomag,CH00
2015/12/23T20:34:39.13,36.5678,-89.6113,9.7,,nomag,CH00
2016/05/17T23:13:33.38,36.8474,-89.1353,10,,nomag,CH00
2016/05/19T11:17:3.07,36.2833,-89.4218,9.7,,nomag,CH00
2016/06/10T08:39:39.51,36.2701,-89.5429,9.9,,nomag,CH00
2016/08/07T04:23:36.17,36.4371,-89.5285,13.2,,nomag,CH00
2016/08/09T09:05:39.87,36.7923,-89.4759,7.6,,nomag,CH00
2016/09/09T13:45:37.69,36.4489,-89.5341,13.2,,nomag,CH00
2017/01/09T21:01:52.83,36.5483,-89.6643,8.5,,nomag,CH00
2017/01/21T17:31:20.71,36.8714,-89.1333,12.9,,nomag,CH01
2017/01/30T01:46:35.41,36.6766,-89.5174,18,,nomag,CH00
2017/01/30T09:12:44.88,37.1658,-89.7696,14.3,,nomag,CH01
2017/02/13T06:16:59.93,37.025,-88.9798,19.8,,nomag,CH01
2017/03/10T07:42:46.94,36.3144,-89.5395,12.9,,nomag,CH00
2017/03/15T16:51:10.06,36.8646,-89.1375,11.3,4,mb,CH00
2017/03/19T14:25:12.53,36.8672,-89.1347,9.5,3,mb,CH00
2017/03/23T21:15:23.20,36.5482,-89.6485,10.6,,nomag,CH00
2017/05/06T23:39:35.80,36.3887,-89.5086,12.2,,nomag,CH00
2017/05/14T12:56:24.30,36.5604,-89.5973,15.2,,nomag,CH00
2017/05/16T10:21:52.16,36.8629,-89.1322,10.5,,nomag,CH00
2017/06/03T09:01:3.40,36.2915,-89.512,12.9,,nomag,CH00
2017/06/04T10:40:21.45,36.5465,-89.6551,9.9,,nomag,CH00
2017/07/21T17:20:41.86,36.448,-89.5713,16.1,,nomag,CH00
2017/07/31T02:16:19.82,36.3018,-89.4914,10.3,,nomag,CH00
2017/08/15T13:59:2.05,36.3873,-89.5297,12.1,,nomag,CH00
2017/08/15T17:31:9.01,36.6832,-89.5256,15.6,2.1,ml,CH00
2017/08/18T15:18:21.12,36.4408,-89.589,15.5,,nomag,CH00
2017/08/24T16:11:44.20,36.4962,-89.5576,13.1,,nomag,CH00
2017/08/25T20:08:6.57,36.5507,-89.6494,11.4,,nomag,CH00
2017/10/09T13:54:48.30,36.5409,-89.6141,11.5,,nomag,CH00
2017/11/03T13:40:42.84,36.5758,-89.6072,8,,nomag,CH00
2017/12/23T21:26:40.09,36.6415,-89.9844,8.7,,nomag,CH00
2018/01/18T20:04:45.20,36.6105,-89.8989,9.5,,nomag,CH00
2018/06/19T19:09:32.77,36.4663,-89.5357,11.8,,nomag,CH00
2018/08/23T16:31:21.20,37.0241,-88.9367,18.9,,nomag,CH01
2018/09/14T01:55:2.23,36.4741,-89.4676,8.8,,nomag,CH00
2018/09/14T03:15:20.63,36.475,-89.4673,8,,nomag,CH00
2018/10/22T11:06:20.28,36.2666,-89.4431,11.4,,nomag,CH00
2018/11/22T01:55:41.12,36.4441,-89.5365,12.8,,nomag,CH00
2018/11/22T20:54:6.11,36.441,-89.537,13.3,,nomag,CH00
2019/01/12T04:27:5.42,36.5498,-89.6095,13.9,3.4,ml,CH00
2019/05/28T00:38:53.30,36.2746,-89.5013,12.6,2.8,ml,CH00
2019/07/17T17:12:11.49,36.4433,-89.5341,11.8,2.3,ml,CH00
2019/08/20T23:16:26.04,36.4757,-89.543,12.2,2.6,ml,CH00
2019/08/26T05:00:39.69,36.2952,-89.5289,12.6,2,ml,CH01
2019/08/27T10:29:38.79,36.7884,-89.4648,21.2,2.5,ml,CH00
2019/09/27T04:42:20.01,36.7627,-89.2641,18,3,ml,CH00
2019/09/27T08:47:46.01,36.5546,-89.6486,11.1,3.6,ml,CH00
2019/09/30T16:18:14.46,36.5528,-89.6492,10.7,2.5,ml,CH00
2019/09/30T16:29:5.42,36.5517,-89.6483,10.8,2.8,ml,CH00
2019/09/30T16:57:37.91,36.5513,-89.6476,10.8,2.9,ml,CH00
2019/10/12T13:55:25.77,36.5529,-89.649,10.6,3.6,ml,CH00
2019/10/14T01:40:25.49,36.4433,-89.802,8.8,2.3,ml,CH00
2019/10/26T00:32:33.39,36.4892,-89.5276,11.2,2.7,ml,CH00
2019/11/16T07:23:11.34,36.4991,-89.3686,12.6,2.3,ml,CH00
2019/11/28T18:30:54.20,36.5523,-89.6484,11,3,ml,CH00
2020/01/04T21:59:23.66,36.5388,-89.6455,13.1,2.9,ml,CH00
2020/01/05T14:52:0.91,36.5395,-89.6463,12.6,2.7,ml,CH00
2020/01/14T11:01:52.92,36.4888,-89.5284,10.8,2.1,ml,CH00
2004/12/19T22:39:12.06,55.2212,-157.9061,28,5.5,mb,CH01
2009/12/30T05:33:46.14,55.024,-159.6055,15,4.8,mb,CH02
2011/05/05T16:57:36.41,54.9191,-160.3914,44,6,mb,CH01
2012/08/03T14:58:1.18,57.0726,-157.5875,19,4.7,mb,CH01
2012/08/03T19:02:54.24,57.1221,-157.6032,20,4.5,mb,CH01
2013/10/30T06:41:37.34,55.5925,-157.7344,37,4.2,mb,CH01
2014/08/03T20:21:54.61,55.6241,-157.065,30,5,mb,CH01
2015/08/12T07:06:7.09,56.9973,-156.952,6,3.4,mb,CH02
2015/09/08T11:34:36.98,57.001,-157.0058,6,4.7,mb,CH01
2015/09/08T19:48:9.55,57.0458,-156.9309,5,3.5,mb,CH02
2015/10/06T00:08:49.97,57.0011,-156.9534,5,4.2,mb,CH02
2016/04/02T05:50:0.01,57.0476,-157.9315,17,5.8,mb,CH01
2016/04/04T13:30:15.15,56.9753,-158.0087,20,4.5,mb,CH01
2016/04/04T14:00:34.44,57.0313,-157.929,17,4.4,mb,CH02
2016/04/05T03:18:4.67,57.0449,-157.9156,17,4.3,mb,CH02
2016/05/02T04:37:19.96,57.0473,-157.7295,16,4.3,mb,CH02
2016/05/31T12:31:1.75,57.0408,-157.9504,24,4.2,mb,CH02
2016/05/31T20:51:20.73,55.4193,-158.4257,33,5.7,mb,CH01
2016/06/03T07:01:17.28,55.3243,-158.4085,30,4.7,mb,CH01
2016/06/14T12:51:36.45,57.0055,-158.1111,17,4.1,mb,CH02
2016/08/16T19:58:40.52,56.956,-157.8505,18,4.4,mb,CH01
2016/08/27T15:14:5.01,55.7136,-158.3153,10,4.8,mb,CH01
2016/11/12T21:52:36.30,57.0544,-157.748,18,5.1,mb,CH01
2016/11/14T20:32:14.91,57.0728,-157.6732,20,4.2,mb,CH02
2017/03/24T23:49:47.24,57.1739,-157.4924,10,4.8,mb,CH01
2017/08/19T07:36:37.34,55.2402,-156.8366,15,4.3,mb,CH02
2017/11/15T11:52:1.27,54.9996,-159.1996,43,4.3,mb,CH01
2017/11/17T16:09:31.29,56.9643,-157.8306,19,4.2,mb,CH01
2018/02/23T03:31:15.07,55.5712,-158.9369,21,4.9,Mww,CH01
2018/07/03T07:07:8.99,57.0362,-157.9837,8,4.8,Mww,CH01
2018/07/22T16:21:25.29,55.757,-157.3958,39,4.2,mb,CH02
2019/02/01T15:09:38.02,57.0118,-157.69,17,4.6,mb,CH01
2020/07/22T06:12:42.28,54.9979,-158.457,20,7.8,Mw,CH01
2020/10/19T20:54:38.71,54.5794,-159.6213,33,7.5,Mw,CH01
2009/05/26T14:31:5.62,32.9327,-100.9185,5.8,,nomag,CH00
2009/06/29T04:32:58.98,32.8763,-100.9016,5.5,,nomag,CH00
2009/07/31T09:21:50.11,32.8074,-100.9378,6.6,,nomag,CH01
2009/07/31T18:39:27.63,32.9277,-100.9137,5.5,,nomag,CH00
2009/08/12T14:48:38.04,32.9115,-100.8763,4.5,,nomag,CH00
2009/08/25T19:45:12.54,32.8772,-100.902,5.7,,nomag,CH00
2009/08/26T02:01:49.85,32.8752,-100.9013,5.4,,nomag,CH00
2009/08/28T23:14:18.67,32.8729,-100.9031,5.2,,nomag,CH00
2009/09/01T10:36:54.61,32.9347,-100.9052,5.3,,nomag,CH00
2009/10/11T04:10:53.10,32.9246,-100.9132,5.3,,nomag,CH01
2009/10/16T23:50:13.95,32.9088,-100.8845,4.8,,nomag,CH00
2009/12/28T11:56:6.00,32.9295,-100.912,5.1,,nomag,CH00
2010/01/08T06:17:41.51,32.9443,-100.898,3.8,,nomag,CH00
2010/01/27T04:59:31.14,32.8698,-100.9064,6.2,,nomag,CH00
2010/01/27T06:25:42.74,32.8689,-100.9101,6,,nomag,CH00
2010/02/13T11:21:21.93,32.8603,-100.9101,6,,nomag,CH00
2010/03/24T20:50:3.66,32.8905,-100.9026,5.8,,nomag,CH00
2010/03/28T21:07:21.97,32.9461,-100.8936,3.7,,nomag,CH00
2010/03/30T06:18:0.64,32.866,-100.9202,6.1,,nomag,CH00
2010/04/03T13:08:46.97,32.9271,-100.9121,2.5,,nomag,CH01
2010/04/12T00:20:3.99,32.9262,-100.9154,5.1,,nomag,CH00
2010/05/01T10:46:37.95,32.8662,-100.9368,5.1,,nomag,CH01
2010/06/23T00:39:6.27,32.8926,-100.897,5.2,,nomag,CH00
2010/06/25T17:45:56.86,32.9436,-100.9145,4.4,,nomag,CH00
2010/07/20T17:12:27.43,32.9028,-100.8824,5.4,,nomag,CH00
2010/07/22T04:43:58.81,32.9403,-100.9151,5.6,,nomag,CH00
2010/07/22T23:28:4.50,32.9302,-100.9088,5.1,,nomag,CH00
2010/07/29T12:19:18.67,32.8793,-100.9173,6,,nomag,CH00
2010/08/06T06:39:43.79,32.9263,-100.9116,6.5,,nomag,CH00
2010/08/08T01:12:36.85,32.8759,-100.904,5.8,,nomag,CH00
2010/08/08T07:31:7.82,32.8673,-100.9075,6.4,,nomag,CH00
2010/08/08T11:47:16.89,32.8681,-100.9071,5.5,,nomag,CH00
2010/08/11T03:06:57.86,32.871,-100.9117,5.7,,nomag,CH00
2010/08/11T08:07:28.97,32.8481,-100.924,6.3,,nomag,CH00
2010/08/11T08:51:13.10,32.8497,-100.9213,5.8,,nomag,CH00
2010/08/25T02:05:12.90,32.9381,-100.9034,5.3,,nomag,CH00
2010/08/29T12:48:35.75,32.9439,-100.9131,6.6,,nomag,CH00
2010/08/31T06:11:39.79,32.943,-100.9156,3.9,,nomag,CH00
2010/08/31T15:56:4.02,32.9242,-100.923,5.9,,nomag,CH00
2010/09/01T16:53:57.50,32.939,-100.9026,5.7,,nomag,CH00
2010/09/03T03:34:46.17,32.9763,-100.8487,5.5,,nomag,CH00
2010/09/30T03:44:23.11,32.945,-100.9136,6.8,,nomag,CH00
2010/10/09T07:42:25.54,32.9498,-100.9113,7,,nomag,CH00
2010/10/10T08:19:59.43,32.901,-100.8857,5.6,,nomag,CH01
2010/10/26T06:56:27.59,32.9247,-100.9108,5.3,,nomag,CH00
2010/11/01T09:10:56.11,32.975,-100.8492,5.4,,nomag,CH00
2010/11/10T11:06:25.38,32.948,-100.9102,6,,nomag,CH00
2010/11/12T22:17:52.89,32.9745,-100.8669,4.3,,nomag,CH00
2011/03/01T03:30:10.82,32.8698,-100.8999,6.6,,nomag,CH01
2011/03/12T15:21:59.09,32.9335,-100.9088,5.2,,nomag,CH01
2011/03/13T20:16:19.19,32.9713,-100.8541,4.2,3.7,mb,CH01
2011/03/14T00:19:46.96,32.983,-100.853,5.1,,nomag,CH01
2011/03/19T23:33:58.39,32.9692,-100.857,3.3,,nomag,CH01
2011/03/28T09:12:9.44,32.9293,-100.9243,5.5,,nomag,CH01
2011/04/02T22:05:11.30,32.9431,-100.9119,6.4,,nomag,CH01
2011/05/02T19:07:13.36,32.994,-100.8441,6.8,,nomag,CH01
2011/09/11T12:27:43.11,32.7896,-100.9355,8.5,4.6,mb,CH01
2011/09/12T14:18:32.70,32.8106,-100.9395,9.3,,nomag,CH01
2011/12/09T18:47:32.20,32.9374,-100.9143,7.7,,nomag,CH01
2011/12/17T14:46:56.22,32.8263,-100.9212,1.6,,nomag,CH01
2012/12/08T06:16:47.14,32.9657,-100.8462,7.4,,nomag,CH01
2014/09/14T09:18:58.48,32.9055,-100.8701,6.3,,nomag,CH01
2014/12/31T18:31:38.99,32.9442,-100.9058,9.4,,nomag,CH01
2015/01/06T21:55:17.54,32.8168,-100.9276,7.4,,nomag,CH01
2016/01/10T02:03:28.45,32.9073,-100.8785,0.4,,nomag,CH01
2016/01/17T09:32:2.28,32.899,-100.8782,5.6,,nomag,CH01
2017/05/06T01:51:31.61,32.9535,-100.8767,4.8,,nomag,CH01
2017/08/13T14:45:38.17,32.8772,-100.8975,7.3,3.5,ml,CH01
2018/08/07T10:02:3.37,32.9394,-100.913,7.4,2.5,mblg,CH01
2018/08/09T16:15:5.34,32.9595,-100.8759,10,3,ml,CH01
2019/03/24T03:24:12.73,32.9187,-100.9053,7,,nomag,CH00
2019/04/12T04:00:41.38,32.8858,-100.9004,6.6,2.4,ml,CH00
2019/05/07T20:27:15.92,32.858,-100.9187,7.4,,nomag,CH01
2019/06/30T21:03:45.27,32.8914,-100.8854,6.6,2.4,ml,CH00
2019/07/27T00:35:3.15,32.9501,-100.9141,7,,nomag,CH01
2019/07/27T16:41:51.40,32.9463,-100.9054,7.3,,nomag,CH00
2019/08/18T09:00:31.42,32.8686,-100.9308,6.4,2.4,ml,CH01
2019/09/30T21:47:11.51,32.9023,-100.884,8.3,4.3,mb,CH01
2019/10/01T07:14:42.56,32.8946,-100.8886,7.6,,nomag,CH00
2019/10/01T11:20:7.29,32.8941,-100.8894,7.7,2.5,mblg,CH00
2019/10/02T17:08:14.18,32.9067,-100.8858,8.4,2.8,ml,CH00
2019/10/06T06:32:12.83,32.9014,-100.8883,7.9,2.2,ml,CH00
2019/12/24T05:32:55.30,32.8636,-100.9403,6.1,2.5,ml,CH01
2020/02/20T04:47:40.73,32.869,-100.927,7.1,2.7,ml,CH01
2020/03/14T01:09:39.55,32.8672,-100.933,6.8,3,ml,CH01
2020/09/09T16:25:48.63,32.766,-100.6565,10.8,2.5,ml,CH01
2020/11/15T04:27:0.21,32.9027,-100.8843,7.4,3.5,Mwr,CH01
2021/02/01T04:52:36.80,32.9386,-100.9208,7.8,2.7,mblg,CH00
2021/02/07T13:06:39.78,32.8998,-100.8957,8.5,2.8,mblg,CH01
2021/02/11T11:04:48.83,32.9412,-100.9182,7.3,2.9,mblg,CH00
1989/11/29T06:54:38.00,34.5073,-106.8713,9,4.8,mb,CH01
1990/01/29T13:16:10.39,34.4881,-106.874,12,4.5,mb,CH01
1990/11/08T10:46:53.71,34.4584,-106.8556,6,,nomag,CH01
2004/05/24T21:36:28.04,34.473,-106.8666,7,3.5,ml,CH01
2007/05/23T05:16:54.64,34.0741,-107.0031,11,3.4,ml,CH01
2008/05/29T15:09:20.27,34.4396,-106.9741,11,2,ml,CH01
2008/06/25T23:03:49.24,34.2151,-106.8491,11,1.5,ml,CH01
2008/07/05T16:52:28.05,34.4473,-107.0306,9,2,ml,CH01
2008/08/09T17:10:12.69,33.8127,-107.0126,9,2.1,ml,CH01
2008/08/17T18:05:33.22,34.3951,-106.7756,8,1.6,ml,CH01
2008/08/24T06:06:11.97,34.3836,-106.7043,9,2,ml,CH01
2008/09/03T19:50:3.30,34.4484,-107.0331,9,1.9,ml,CH01
2008/09/14T22:40:12.04,34.2414,-106.9055,9,2.3,ml,CH01
2008/11/24T04:08:53.22,34.0041,-106.7735,11,2,ml,CH01
2008/12/25T08:02:44.04,34.3414,-106.8798,11,2.7,ml,CH01
2009/03/03T23:08:22.20,34.067,-106.6032,13,2.2,ml,CH01
2009/03/12T08:38:36.67,34.2744,-106.845,6,1.9,ml,CH01
2009/03/12T10:15:11.30,34.2715,-106.8486,9,1.8,ml,CH01
2009/04/15T02:13:19.25,34.3166,-106.9135,12,2.6,ml,CH01
2009/06/14T16:00:22.59,33.9918,-106.9276,8,1.7,ml,CH01
2009/08/20T01:57:24.06,34.0869,-106.8436,8,2.7,ml,CH01
2009/08/30T00:30:59.87,34.1779,-106.8384,6,2.5,ml,CH01
2009/08/30T06:39:47.44,34.1797,-106.8412,6,2.6,ml,CH01
2009/08/30T07:09:43.48,34.1688,-106.8355,5,2.1,ml,CH01
2009/08/31T07:08:1.14,34.1708,-106.8389,6,2.1,ml,CH01
2009/09/29T03:43:37.88,34.7717,-106.779,13,2.3,ml,CH01
2009/11/03T01:15:32.03,33.9964,-106.9834,10,2.8,ml,CH01
2009/11/16T07:36:22.85,34.3194,-106.7112,10,2.4,ml,CH01
2011/01/11T04:34:14.59,34.4808,-107.0522,3,2.7,ml,CH02
2011/04/06T23:38:34.63,34.4848,-107.052,5,3.2,ml,CH01
2012/09/29T00:59:47.41,34.7025,-106.8206,5,3.5,ml,CH01
2012/12/26T09:32:33.88,34.0936,-106.7869,5,2.5,ml,CH02
2013/01/27T03:17:57.28,34.2965,-106.7543,4,3.1,ml,CH01
2013/02/28T14:15:20.69,34.1295,-107.0304,9,,nomag,CH01
2013/07/22T22:40:6.73,33.9563,-106.5939,8,3.4,ml,CH02
2014/03/11T03:01:54.25,34.033,-106.8072,12,,nomag,CH01
2015/09/16T19:34:8.38,34.3224,-106.8443,6,3.2,ml,CH01
2017/02/02T16:14:4.75,34.1858,-106.9149,7,2.7,ml,CH01
2017/12/01T17:12:0.43,34.3187,-106.725,10,3.8,ml,CH01
1992/11/10T10:54:50.65,43.02,-111.4037,7,4.1,mb,CH01
1994/02/03T09:05:4.27,42.7266,-111.0985,7,5.3,mb,CH01
1994/02/04T02:42:12.57,42.679,-111.1272,7,4.5,mb,CH01
1994/02/11T14:59:50.96,42.7353,-111.0929,6,4.6,mb,CH01
2001/04/21T17:18:56.84,42.9136,-111.3435,10,5.4,mb,CH01
